ObservationId,ClassId
3332307362,1073
3332308302,49
3332308305,249
3332308306,459
3332308309,118
3332308311,1052
3332308318,1551
3332308320,518
3332308322,1337
3332308323,1404
3332308328,1384
3332308329,1569
3332308330,1438
3332308331,1469
3332308333,925
3332308334,386
3332308335,619
3332308336,702
3332308337,673
3332308338,1370
3332308340,931
3332308341,1401
3332308342,1225
3332308343,695
3332308344,516
3332308345,622
3332308348,1225
3332308349,150
3332308350,1546
3332308351,478
3332308353,735
3332308354,909
3332308356,1477
3332308357,131
3332309301,1261
3332309303,1342
3332309304,1066
3332309306,1225
3332309309,246
3332309310,1349
3332309311,129
3332309313,150
3332309316,246
3332309318,1364
3332309320,234
3332309321,1343
3332309322,578
3332309323,1301
3332309324,1404
3332309325,1225
3332309331,1598
3332309333,1192
3332309335,1256
3332309336,1466
3332309338,1248
3332309339,908
3332309342,1351
3332309343,931
3332309344,1225
3332309345,103
3332309347,514
3332309350,1359
3332309351,1404
3332309353,1404
3332309354,1547
3332309355,492
3332309356,150
3332309359,1337
3332309360,39
3332309361,234
3332309362,1328
3332309363,203
3332309364,1399
3332309365,1546
3332309366,824
3332309367,29
3332309368,492
3332310303,570
3332310305,1109
3332310306,1199
3332310307,1253
3332310308,931
3332310310,1042
3332310311,1186
3332310312,238
3332310317,1121
3332310318,673
3332310319,1383
3332310320,1312
3332310322,1243
3332310329,1225
3332310330,492
3332310332,1469
3332310333,24
3332310334,673
3332310335,1403
3332310336,1254
3332310337,874
3332310338,1404
3332310339,492
3332310341,11
3332310342,1563
3332310343,657
3332310345,1483
3332310346,1182
3332310347,76
3332310348,909
3332310349,1005
3332310350,909
3332310353,144
3332310354,711
3334591303,943
3334591305,234
3334591306,1258
3334591307,619
3334591310,438
3334591311,756
3334591312,845
3334591313,1491
3334591314,560
3334591315,88
3334591318,702
3334591319,571
3334591320,1106
3334591321,794
3334591323,845
3334591324,1546
3334591325,1153
3334591327,144
3334591329,1325
3334591330,735
3334591331,1596
3334591332,1215
3334591333,1345
3334591338,909
3334591339,560
3334591343,233
3334591344,673
3334591345,1460
3334591346,1115
3334591347,459
3334591348,912
3334591352,517
3334591353,1107
3334591355,105
3334591357,1403
3334591358,234
3334591359,50
3334591361,243
3334591362,246
3334591364,104
3334591365,105
3334591366,243
3334591367,489
3334591369,1561
3334591370,985
3334591371,1404
3334591373,233
3334591375,386
3334591377,865
3334591378,104
3334591379,105
3334591382,211
3334591383,1186
3334591384,387
3334591386,789
3334591387,1381
3334591389,882
3334591390,88
3334591392,1460
3334591393,1363
3334591394,51
3334591395,1339
3334591396,931
3334591397,383
3334591399,151
3334591400,1482
3334591401,1199
3334592303,1251
3334592305,697
3334592306,824
3334592309,1328
3334592310,912
3334592313,526
3334592316,45
3334592317,570
3334592319,145
3334592320,1301
3334592323,1349
3334592324,11
3334592326,1587
3334592328,1251
3334592329,145
3334592330,1424
3334592331,1243
3334592332,1404
3334592333,1482
3334592335,163
3334592336,1404
3334592337,647
3334592338,1115
3334592342,1588
3334592343,1453
3334592344,131
3334592345,46
3334592346,99
3334592347,891
3334592348,131
3334592349,1460
3334592351,460
3334592352,46
3334592354,29
3334592355,1587
3334592356,478
3334592357,460
3334592358,131
3334592359,1405
3334592360,387
3334592364,1153
3334592365,1596
3334592366,931
3334592368,372
3334592369,492
3334592370,1005
3334592371,102
3334592372,802
3334592375,912
3334592376,1460
3334592377,909
3334592380,1109
3334592381,169
3334592384,483
3334592385,931
3334592386,711
3334592387,1590
3334592389,450
3334592391,516
3334592393,885
3334592394,1460
3334592395,644
3334592397,0
3334592398,1441
3334592400,1537
3334592401,560
3334593306,546
3334593307,931
3334593309,1460
3334593310,1465
3334593311,128
3334593312,931
3334593313,8
3334593314,560
3334593316,1598
3334593317,909
3334593318,515
3334593319,1302
3334593320,29
3334593321,25
3334593323,264
3334593325,459
3334593327,1080
3334593328,1115
3334593329,908
3334593331,1072
3334593332,985
3334593333,865
3334593335,802
3334593338,1588
3334593339,889
3334593340,657
3334593341,931
3334593342,39
3334593343,516
3334593344,5
3334593345,492
3334593347,144
3334593348,1374
3334593350,1345
3334593351,998
3334593352,803
3334593353,46
3334593355,127
3334593356,478
3334593357,1441
3334593361,285
3334593364,702
3334593365,492
3334593368,756
3334593369,1109
3334593370,1023
3334593373,908
3334593374,150
3334593376,560
3334593377,86
3334593378,1359
3334593380,758
3334593381,105
3334593382,1349
3334593384,924
3334593385,25
3334593386,1469
3334593387,492
3334593388,673
3334593389,1069
3334593390,1337
3334593391,1589
3334593392,1352
3334593393,931
3334593394,106
3334593395,1199
3334593396,1269
3334594303,1167
3334594304,783
3334594306,565
3334594308,1024
3334594310,356
3334594312,29
3334594313,1121
3334594314,1408
3334594315,698
3334594316,908
3334594317,570
3334594318,565
3334594320,239
3334594321,943
3334594322,803
3334594323,931
3334594325,281
3334594326,1592
3334594328,247
3334594332,494
3334594333,802
3334594334,673
3334594337,1186
3334594338,1251
3334594342,128
3334594343,1459
3334594344,1339
3334594346,1023
3334594348,39
3334594350,912
3334594351,50
3334594352,1297
3334594354,1453
3334594355,1207
3334594356,131
3334594357,1404
3334594360,459
3334594364,233
3334594365,1460
3334594366,715
3334594367,1459
3334594368,1153
3334594369,395
3334594370,116
3334594371,1302
3334594372,802
3334594373,1546
3334594375,144
3334594376,779
3334594377,756
3334594383,1251
3334594384,1349
3334594385,1359
3334594389,43
3334594390,1331
3334594391,1186
3334594392,1379
3334594394,798
3334594396,1297
3334595303,512
3334595304,912
3334595305,1551
3334595308,150
3334595309,150
3334595310,1219
3334595311,1301
3334595314,1186
3334595315,673
3334595316,131
3334595317,1327
3334595318,243
3334595319,995
3334595320,30
3334595323,1469
3334595324,657
3334595325,470
3334595326,892
3334595327,1052
3334595328,1363
3334595329,1564
3334595333,1115
3334595334,1064
3334595335,745
3334595339,128
3334595340,657
3334595341,1404
3334595342,105
3334595343,144
3334595344,619
3334595345,1064
3334595348,1337
3334595352,1155
3334595353,1453
3334595354,1186
3334595355,478
3334595356,39
3334595359,617
3334595361,931
3334595362,246
3334595363,553
3334595366,985
3334595369,657
3334595370,657
3334595372,503
3334595373,381
3334595375,343
3334595377,1079
3334595378,1546
3334595379,657
3334595380,711
3334595384,1225
3334595387,1587
3334595388,1405
3334595389,1384
3334595390,657
3334595392,756
3334595393,1460
3334595394,1462
3334595395,974
3334595396,99
3334595397,1186
3334596303,1408
3334596304,802
3334596305,1070
3334596306,243
3334596307,1255
3334596309,233
3334596310,213
3334596311,1569
3334596312,1466
3334596313,105
3334596314,1264
3334596315,909
3334596319,1355
3334596320,912
3334596321,1186
3334596323,1325
3334596324,1323
3334596329,88
3334596330,4
3334596331,144
3334596332,673
3334596333,1387
3334596335,657
3334596338,46
3334596340,714
3334596342,476
3334596345,478
3334596347,129
3334596349,1337
3334596352,4
3334596355,60
3334596356,4
3334596357,1199
3334596359,887
3334596360,774
3334596361,39
3334596362,243
3334596363,991
3334596365,985
3334596366,497
3334596369,149
3334596370,129
3334596371,42
3334596372,802
3334596373,1367
3334596376,1135
3334596377,120
3334596379,246
3334596381,105
3334596382,572
3334596384,1461
3334596385,1546
3334596386,1023
3334596388,1302
3334596389,516
3334596390,38
3334596391,1362
3334596392,1243
3334596393,1359
3334596394,357
3334596395,790
3334596396,233
3334596398,357
3334597306,1527
3334597307,1257
3334597310,995
3334597311,233
3334597312,4
3334597313,944
3334597315,1052
3334597317,644
3334597318,801
3334597319,744
3334597321,908
3334597323,1487
3334597326,673
3334597327,1255
3334597332,995
3334597333,714
3334597334,131
3334597337,613
3334597339,673
3334597340,1437
3334597341,1031
3334597342,103
3334597343,515
3334597344,1374
3334597345,557
3334597346,587
3334597352,714
3334597353,553
3334597354,565
3334597355,516
3334597358,1007
3334597360,285
3334597361,169
3334597362,931
3334597363,657
3334597365,931
3334597367,1403
3334597369,50
3334597370,131
3334597371,1404
3334597372,787
3334597374,39
3334597375,144
3334597377,1446
3334597378,1469
3334597379,865
3334597381,989
3334597382,657
3334597385,715
3334597389,1589
3334597390,86
3334597391,132
3334597392,29
3334597393,1023
3334597394,818
3334597398,1355
3334598302,1487
3334598303,1399
3334598304,1293
3334598307,1106
3334598310,105
3334598312,1135
3334598314,1243
3334598315,999
3334598316,1569
3334598318,384
3334598319,213
3334598320,1199
3334598321,1302
3334598323,39
3334598324,1440
3334598325,105
3334598327,821
3334598329,120
3334598330,805
3334598331,1596
3334598332,1301
3334598333,897
3334598335,780
3334598336,14
3334598339,1203
3334598340,687
3334598346,1588
3334598347,789
3334598348,1186
3334598351,1005
3334598352,641
3334598353,46
3334598356,478
3334598357,1596
3334598358,233
3334598359,827
3334598360,478
3334598361,1052
3334598362,128
3334598363,1588
3334598364,912
3334598365,39
3334598366,1546
3334598368,517
3334598370,1355
3334598371,801
3334598373,1453
3334598374,1460
3334598375,1596
3334598377,606
3334598378,711
3334598381,718
3334598382,994
3334598384,711
3334598385,1056
3334598386,1186
3334598387,1404
3334598390,320
3334598391,105
3334598392,234
3334598394,1127
3334598395,127
3334598396,1186
3334598397,1482
3334598398,6
3334598400,641
3334598402,354
3334599302,1257
3334599303,72
3334599305,169
3334599306,570
3334599307,103
3334599308,594
3334599309,1186
3334599310,1301
3334599311,50
3334599312,492
3334599313,1466
3334599315,1499
3334599317,243
3334599318,1358
3334599321,1349
3334599326,492
3334599327,1251
3334599329,1587
3334599330,909
3334599331,1073
3334599334,1546
3334599336,877
3334599341,1023
3334599342,756
3334599343,515
3334599344,105
3334599345,1302
3334599347,1005
3334599349,1211
3334599350,744
3334599351,990
3334599352,44
3334599353,912
3334599357,131
3334599358,1459
3334599359,46
3334599362,1107
3334599364,1349
3334599365,1437
3334599367,1482
3334599368,824
3334599369,912
3334599370,50
3334599371,570
3334599374,1323
3334599376,105
3334599379,780
3334599380,1469
3334599381,912
3334599382,884
3334599384,1380
3334599385,515
3334599388,1339
3334599389,1023
3334599390,522
3334599391,549
3334599392,570
3334599393,1364
3334599394,50
3334599395,494
3334599396,1140
3334599397,93
3334599399,546
3334599401,1384
3334600302,1259
3334600303,198
3334600305,1346
3334600306,476
3334600311,931
3334600312,1301
3334600315,1598
3334600316,886
3334600317,518
3334600318,1482
3334600319,383
3334600320,995
3334600321,131
3334600323,909
3334600324,827
3334600325,1007
3334600326,131
3334600330,70
3334600331,608
3334600333,909
3334600334,151
3334600337,1109
3334600344,824
3334600345,673
3334600346,657
3334600348,779
3334600349,794
3334600351,625
3334600352,1160
3334600355,239
3334600356,372
3334600357,565
3334600358,989
3334600359,50
3334600360,104
3334600361,444
3334600362,985
3334600364,128
3334600365,1469
3334600366,1219
3334600367,818
3334600368,1405
3334600369,618
3334600371,25
3334600372,1355
3334600377,144
3334600378,492
3334600380,105
3334600381,233
3334600382,1404
3334600383,824
3334600386,1446
3334600389,1337
3334600391,24
3334600392,1399
3334600393,845
3334600394,120
3334600395,234
3334600398,489
3334600399,1023
3334600401,1302
3334601305,571
3334601306,1262
3334601307,515
3334601308,646
3334601309,1328
3334601310,1360
3334601311,1374
3334601312,756
3334601313,605
3334601314,909
3334601315,673
3334601316,931
3334601318,233
3334601320,88
3334601321,1374
3334601322,673
3334601323,145
3334601324,1242
3334601326,565
3334601328,29
3334601329,1355
3334601330,1349
3334601333,1176
3334601338,1259
3334601339,1140
3334601340,494
3334601342,1023
3334601347,320
3334601351,657
3334601353,611
3334601354,908
3334601357,131
3334601358,673
3334601359,711
3334601360,1446
3334601362,1420
3334601363,88
3334601364,1546
3334601366,1186
3334601368,492
3334601369,1437
3334601370,1482
3334601371,1541
3334601372,1441
3334601373,459
3334601376,99
3334601377,105
3334601379,1238
3334601380,105
3334601381,233
3334601385,1107
3334601386,723
3334601388,538
3334601389,571
3334601390,756
3334601392,1327
3334601393,107
3334601394,1349
3334601395,46
3334601396,252
3334601397,128
3334601399,8
3334602306,243
3334602307,1315
3334602310,1358
3334602311,1546
3334602313,908
3334602316,372
3334602317,120
3334602318,129
3334602319,129
3334602320,1258
3334602321,36
3334602322,909
3334602323,1404
3334602324,1302
3334602325,131
3334602326,568
3334602327,1468
3334602328,477
3334602329,1258
3334602330,105
3334602331,1590
3334602332,1405
3334602333,1569
3334602336,50
3334602337,1453
3334602338,1183
3334602339,1052
3334602340,809
3334602342,1384
3334602343,897
3334602344,261
3334602345,759
3334602347,953
3334602348,1384
3334602349,78
3334602351,1546
3334602352,779
3334602354,931
3334602355,675
3334602358,673
3334602359,908
3334602360,144
3334602361,1052
3334602362,711
3334602364,887
3334602366,931
3334602367,1546
3334602368,489
3334602369,144
3334602370,985
3334602372,908
3334602373,1199
3334602375,387
3334602376,1459
3334602378,1453
3334602380,78
3334602382,1242
3334602384,657
3334602386,1541
3334602387,912
3334602389,570
3334602391,1355
3334602392,1199
3334602393,1023
3334602395,821
3334602396,628
3334602398,1546
3334603303,1188
3334603304,715
3334603305,1219
3334603306,608
3334603308,150
3334603309,416
3334603311,824
3334603312,812
3334603313,909
3334603314,1384
3334603315,489
3334603316,128
3334603318,1399
3334603320,1482
3334603321,402
3334603322,1115
3334603323,1355
3334603324,6
3334603326,1384
3334603328,909
3334603329,477
3334603330,909
3334603331,877
3334603333,5
3334603334,865
3334603335,1238
3334603336,1155
3334603337,1405
3334603340,560
3334603341,800
3334603342,975
3334603344,1551
3334603346,489
3334603347,617
3334603349,239
3334603351,1404
3334603352,494
3334603356,775
3334603357,1054
3334603359,1460
3334603360,39
3334603362,105
3334603364,131
3334603365,641
3334603366,50
3334603368,128
3334603369,515
3334603370,1207
3334603371,877
3334603372,1573
3334603373,144
3334603376,905
3334603377,657
3334603378,145
3334603380,657
3334603382,711
3334603383,572
3334603385,1269
3334603386,931
3334603387,1360
3334603388,432
3334603389,79
3334603390,246
3334603391,50
3334603392,128
3334603393,515
3334603394,783
3334603395,343
3334603396,770
3334603397,1460
3334603398,1322
3334603399,824
3334604304,460
3334604305,184
3334604307,448
3334604309,25
3334604310,944
3334604311,1405
3334604312,295
3334604313,8
3334604314,697
3334604315,570
3334604316,478
3334604317,130
3334604318,1237
3334604319,1466
3334604320,1042
3334604321,673
3334604323,1403
3334604327,50
3334604328,1107
3334604329,1079
3334604330,249
3334604331,1007
3334604334,248
3334604335,894
3334604336,145
3334604337,1593
3334604340,526
3334604341,1233
3334604342,800
3334604344,48
3334604345,149
3334604348,1378
3334604351,1469
3334604353,1551
3334604355,1199
3334604356,25
3334604357,437
3334604358,1340
3334604359,1194
3334604360,39
3334604362,8
3334604363,239
3334604364,145
3334604366,1546
3334604369,1499
3334604371,1023
3334604372,894
3334604373,1546
3334604377,1598
3334604378,657
3334604386,840
3334604387,201
3334604388,246
3334604389,1469
3334604392,1482
3334604393,86
3334604395,1546
3334604396,43
3334604397,517
3334604398,756
3334605302,814
3334605303,515
3334605304,1238
3334605306,1360
3334605307,478
3334605310,931
3334605311,44
3334605312,151
3334605313,931
3334605314,1446
3334605315,1054
3334605318,944
3334605319,912
3334605320,799
3334605322,477
3334605323,1058
3334605325,909
3334605327,523
3334605328,1403
3334605329,998
3334605331,492
3334605332,387
3334605334,151
3334605337,805
3334605338,677
3334605339,520
3334605342,909
3334605343,129
3334605344,243
3334605346,1596
3334605349,956
3334605351,1360
3334605353,234
3334605355,39
3334605357,120
3334605358,744
3334605359,877
3334605361,835
3334605362,1454
3334605363,803
3334605364,1546
3334605365,1343
3334605367,824
3334605369,805
3334605370,386
3334605371,1005
3334605373,673
3334605374,107
3334605375,105
3334605376,816
3334605377,1023
3334605383,127
3334605386,877
3334605387,244
3334605388,90
3334605389,39
3334605390,824
3334605393,128
3334605394,343
3334605395,1460
3334605396,44
3334605397,565
3334605398,1482
3334605399,1546
3334606304,1104
3334606305,1499
3334606306,182
3334606309,1225
3334606310,386
3334606311,1381
3334606312,1330
3334606313,560
3334606314,1115
3334606315,120
3334606316,1355
3334606317,909
3334606318,1052
3334606320,357
3334606322,213
3334606323,1349
3334606324,494
3334606325,151
3334606326,131
3334606327,711
3334606328,619
3334606331,1587
3334606332,845
3334606333,1337
3334606334,1302
3334606335,560
3334606336,1316
3334606338,711
3334606339,345
3334606340,1140
3334606341,131
3334606343,145
3334606344,1596
3334606345,931
3334606346,995
3334606347,1405
3334606348,459
3334606349,131
3334606353,1546
3334606357,617
3334606358,25
3334606359,1546
3334606360,276
3334606361,973
3334606362,50
3334606367,619
3334606368,931
3334606369,974
3334606372,1546
3334606373,619
3334606374,1023
3334606375,912
3334606376,1186
3334606377,37
3334606378,673
3334606379,952
3334606385,908
3334606386,885
3334606389,1460
3334606390,1238
3334606391,1052
3334606392,1186
3334606393,628
3334606394,1023
3334606395,1069
3334606396,1023
3334606397,233
3334606400,689
3334606401,44
3334607302,1364
3334607304,488
3334607305,1054
3334607306,461
3334607307,1384
3334607309,11
3334607310,29
3334607312,931
3334607313,438
3334607315,239
3334607316,459
3334607318,1437
3334607319,1259
3334607321,1349
3334607323,1359
3334607326,246
3334607327,824
3334607328,105
3334607329,131
3334607330,560
3334607331,234
3334607332,1342
3334607334,25
3334607337,845
3334607338,233
3334607340,1325
3334607341,802
3334607345,619
3334607346,1049
3334607347,617
3334607348,459
3334607349,46
3334607350,808
3334607351,677
3334607352,369
3334607354,39
3334607356,128
3334607357,478
3334607358,163
3334607359,711
3334607363,1312
3334607364,908
3334607366,673
3334607370,131
3334607373,1546
3334607374,673
3334607375,1186
3334607376,1170
3334607378,845
3334607380,1460
3334607381,844
3334607382,1482
3334607383,711
3334607385,1367
3334607386,144
3334607387,1329
3334607388,1330
3334607389,1207
3334607390,775
3334607391,101
3334607392,1369
3334607393,1139
3334607394,1303
3334607395,1080
3334607396,11
3334607397,1404
3334607398,864
3334607400,1109
3334608302,1101
3334608304,234
3334608305,1351
3334608306,1256
3334608307,1473
3334608308,570
3334608309,29
3334608312,830
3334608313,384
3334608314,45
3334608315,233
3334608316,931
3334608317,802
3334608318,129
3334608320,571
3334608321,151
3334608322,39
3334608323,908
3334608325,1349
3334608326,459
3334608328,1203
3334608329,756
3334608330,608
3334608331,1324
3334608336,372
3334608337,412
3334608340,151
3334608341,931
3334608342,1302
3334608343,149
3334608350,106
3334608352,1460
3334608353,1414
3334608354,117
3334608355,99
3334608357,1097
3334608358,897
3334608360,259
3334608362,246
3334608365,657
3334608367,850
3334608368,457
3334608369,1330
3334608370,1330
3334608372,931
3334608374,234
3334608375,39
3334608376,1349
3334608379,620
3334608380,959
3334608381,1420
3334608384,46
3334608385,1225
3334608386,657
3334608387,618
3334608388,565
3334608389,357
3334608390,1327
3334608391,698
3334608392,145
3334608393,570
3334608394,1312
3334608395,1122
3334608396,439
3334608397,879
3334608398,1238
3334608399,107
3334608400,1462
3334608402,606
3334609303,1203
3334609304,53
3334609306,927
3334609307,560
3334609308,1404
3334609309,1367
3334609310,450
3334609311,1469
3334609312,1327
3334609316,995
3334609317,1405
3334609318,1404
3334609320,516
3334609321,1360
3334609322,824
3334609323,577
3334609324,1469
3334609325,1587
3334609328,149
3334609329,1355
3334609330,1331
3334609333,343
3334609334,931
3334609335,11
3334609337,845
3334609338,1469
3334609339,808
3334609344,1115
3334609345,232
3334609347,211
3334609348,803
3334609349,213
3334609351,881
3334609353,131
3334609354,494
3334609355,11
3334609357,1588
3334609358,1052
3334609360,1481
3334609361,516
3334609362,1373
3334609363,1037
3334609365,105
3334609367,1185
3334609369,1302
3334609370,50
3334609372,756
3334609373,1469
3334609374,885
3334609375,1405
3334609376,1316
3334609377,1402
3334609378,805
3334609381,985
3334609382,1109
3334609383,145
3334609385,801
3334609386,1052
3334609387,931
3334609388,128
3334609389,1203
3334609390,121
3334609391,1546
3334609392,50
3334609393,1207
3334609394,143
3334609395,5
3334609397,744
3334609400,657
3334610301,1155
3334610302,1314
3334610305,814
3334610307,5
3334610308,571
3334610309,744
3334610310,631
3334610311,1404
3334610315,1384
3334610316,909
3334610317,1243
3334610318,384
3334610319,1482
3334610320,476
3334610321,25
3334610323,105
3334610324,386
3334610327,233
3334610328,489
3334610329,1349
3334610330,1139
3334610333,1203
3334610334,369
3334610338,821
3334610339,908
3334610341,931
3334610342,1422
3334610343,39
3334610344,909
3334610345,1401
3334610346,1211
3334610348,105
3334610350,1225
3334610352,1186
3334610353,1109
3334610354,50
3334610355,25
3334610356,494
3334610357,712
3334610358,1005
3334610359,1170
3334610360,150
3334610361,673
3334610364,805
3334610365,657
3334610366,828
3334610368,886
3334610369,787
3334610370,437
3334610371,492
3334610374,143
3334610376,131
3334610377,1109
3334610378,151
3334610379,1175
3334610380,50
3334610381,1462
3334610383,1259
3334610384,1354
3334610385,1051
3334610386,386
3334610387,1460
3334610388,673
3334610389,1589
3334610391,1441
3334610392,995
3334610393,46
3336945302,677
3336945305,1596
3336945307,789
3336945311,1387
3336945314,437
3336945315,356
3336945316,1469
3336945317,516
3336945318,1380
3336945319,1518
3336945320,913
3336945323,901
3336945324,239
3336945326,151
3336945327,1199
3336945329,478
3336945331,1482
3336945332,991
3336945333,88
3336945334,702
3336945335,673
3336945336,42
3336945337,1379
3336945339,1225
3336945340,953
3336945346,1596
3336945349,864
3336945351,1066
3336945354,817
3336945355,1106
3336945356,622
3336945357,618
3336945358,1592
3336945359,356
3336945361,1379
3336945363,39
3336945364,1110
3336945366,1312
3336945367,213
3336945368,711
3336945370,587
3336945372,234
3336945374,450
3336945376,931
3336945377,131
3336945378,478
3336945380,1460
3336945381,619
3336945383,379
3336945384,1405
3336945386,1219
3336945387,49
3336945388,745
3336945389,120
3336945392,912
3336945393,1486
3336945394,159
3336945396,39
3336945398,747
3336945399,1404
3336945400,770
3336945403,908
3336945405,1257
3336945406,1519
3336945407,482
3336945408,1491
3336945412,840
3336945413,200
3336945414,131
3336945415,801
3336945416,24
3336945417,975
3336945418,744
3336945419,131
3336945420,787
3336945422,879
3336945427,657
3336945428,1598
3336945429,50
3336945430,46
3336945431,44
3336945432,1453
3336946301,1203
3336946302,1256
3336946303,1252
3336946305,325
3336946306,1261
3336946308,1541
3336946309,714
3336946310,1587
3336946312,281
3336946313,1460
3336946315,1225
3336946316,824
3336946317,787
3336946318,1405
3336946319,818
3336946320,234
3336946321,629
3336946322,560
3336946324,793
3336946325,657
3336946326,1478
3336946328,975
3336946330,910
3336946332,1486
3336946333,1302
3336946334,1107
3336946335,151
3336946336,243
3336946337,909
3336946338,1194
3336946340,145
3336946341,50
3336946342,39
3336946343,620
3336946344,1109
3336946347,1079
3336946354,168
3336946356,444
3336946357,88
3336946358,1463
3336946359,63
3336946360,840
3336946362,751
3336946364,24
3336946365,577
3336946366,285
3336946367,805
3336946368,1005
3336946369,1225
3336946370,119
3336946371,770
3336946372,1023
3336946373,213
3336946376,402
3336946377,989
3336946378,931
3336946380,973
3336946383,1596
3336946384,754
3336946386,105
3336946387,1352
3336946388,678
3336946389,44
3336946392,201
3336946393,1047
3336946394,1598
3336946395,619
3336946397,45
3336946398,233
3336946400,105
3336946401,5
3336946402,387
3336946406,1257
3336946407,219
3336946408,11
3336946410,1273
3336946415,641
3336946416,1109
3336946417,44
3336946418,835
3336946419,619
3336946420,39
3336946422,168
3336946423,39
3336946427,1374
3336946428,1047
3336946429,1366
3336946430,711
3336946432,886
3336947301,814
3336947306,460
3336947310,1546
3336947311,1037
3336947313,673
3336947315,46
3336947317,112
3336947318,213
3336947319,43
3336947320,477
3336947321,1109
3336947326,578
3336947329,826
3336947330,105
3336947332,1596
3336947334,560
3336947336,1246
3336947339,1005
3336947340,698
3336947341,744
3336947342,46
3336947344,144
3336947345,1302
3336947346,476
3336947347,1546
3336947348,1186
3336947350,801
3336947351,746
3336947355,144
3336947356,249
3336947357,128
3336947358,1587
3336947359,1481
3336947360,1186
3336947361,1509
3336947362,711
3336947366,1383
3336947367,1023
3336947369,1592
3336947370,931
3336947371,295
3336947373,577
3336947375,295
3336947376,46
3336947378,1186
3336947381,1324
3336947382,1453
3336947383,1500
3336947384,1537
3336947385,1319
3336947388,756
3336947390,1023
3336947391,1178
3336947392,1188
3336947396,1331
3336947397,794
3336947400,107
3336947401,396
3336947402,790
3336947403,711
3336947404,747
3336947405,1460
3336947408,1402
3336947409,78
3336947411,787
3336947413,1591
3336947420,805
3336947422,1054
3336947424,1327
3336947425,1462
3336947426,744
3336947427,281
3336947428,39
3336947429,493
3336947430,828
3336947432,105
3336947436,886
3336947440,1215
3336948302,718
3336948303,233
3336948304,1379
3336948307,1225
3336948308,747
3336948309,1471
3336948311,570
3336948312,107
3336948314,1330
3336948316,1546
3336948317,111
3336948319,78
3336948320,249
3336948321,580
3336948322,1446
3336948327,1199
3336948328,129
3336948330,645
3336948331,151
3336948332,11
3336948333,909
3336948335,711
3336948336,640
3336948337,744
3336948338,912
3336948339,1500
3336948340,131
3336948341,633
3336948342,1546
3336948343,756
3336948344,1455
3336948346,1562
3336948347,11
3336948348,1339
3336948351,1054
3336948352,641
3336948353,620
3336948355,11
3336948356,1363
3336948360,599
3336948363,998
3336948365,492
3336948366,1404
3336948367,779
3336948368,873
3336948371,1598
3336948372,934
3336948373,1588
3336948374,1374
3336948375,132
3336948376,1005
3336948377,246
3336948378,1469
3336948382,795
3336948383,50
3336948385,325
3336948386,1463
3336948387,253
3336948389,144
3336948392,1256
3336948393,711
3336948394,549
3336948396,1199
3336948397,478
3336948398,1071
3336948399,1080
3336948400,1257
3336948403,131
3336948404,1537
3336948407,560
3336948412,1009
3336948415,1259
3336948418,546
3336948420,1315
3336948422,747
3336948423,744
3336948424,912
3336948425,1023
3336948427,790
3336948428,912
3336948429,372
3336948433,897
3336948435,912
3336948436,50
3336948437,746
3336948439,1023
3336948440,1323
3336949303,1382
3336949305,1466
3336949308,1374
3336949309,0
3336949311,1259
3336949312,112
3336949313,985
3336949314,234
3336949319,369
3336949320,1542
3336949321,1546
3336949322,1023
3336949323,619
3336949324,437
3336949325,120
3336949326,546
3336949328,1546
3336949331,358
3336949332,1459
3336949333,105
3336949334,1598
3336949335,546
3336949337,99
3336949338,805
3336949339,908
3336949340,756
3336949341,145
3336949342,369
3336949343,803
3336949345,213
3336949346,1238
3336949348,1460
3336949349,995
3336949350,1453
3336949351,1374
3336949352,150
3336949355,908
3336949356,1225
3336949360,249
3336949361,912
3336949363,765
3336949364,50
3336949366,770
3336949368,1383
3336949371,25
3336949372,131
3336949373,805
3336949374,78
3336949375,1460
3336949376,910
3336949377,145
3336949378,39
3336949379,1340
3336949382,745
3336949384,912
3336949387,233
3336949388,657
3336949389,127
3336949390,1596
3336949393,756
3336949395,975
3336949396,747
3336949398,459
3336949399,805
3336949400,281
3336949403,929
3336949404,25
3336949406,50
3336949408,717
3336949410,399
3336949413,990
3336949419,1155
3336949420,711
3336949421,1186
3336949422,1482
3336949423,1188
3336949424,628
3336949425,805
3336949427,515
3336949429,865
3336949431,1023
3336949434,78
3336949435,512
3336949438,633
3336949439,105
3336949440,908
3336949441,1460
3336950302,1248
3336950303,1316
3336950304,63
3336950305,783
3336950308,1269
3336950310,1080
3336950311,1077
3336950315,213
3336950316,584
3336950317,1499
3336950318,908
3336950319,1122
3336950320,1188
3336950322,144
3336950323,908
3336950325,618
3336950326,824
3336950327,26
3336950328,1316
3336950329,975
3336950331,266
3336950332,617
3336950333,800
3336950334,372
3336950335,151
3336950337,1437
3336950338,1186
3336950339,1383
3336950341,1109
3336950342,131
3336950343,1225
3336950344,211
3336950345,975
3336950349,1293
3336950352,1453
3336950353,1318
3336950354,931
3336950355,845
3336950356,151
3336950357,1526
3336950358,1460
3336950359,1589
3336950361,819
3336950363,1372
3336950364,131
3336950365,657
3336950366,912
3336950367,257
3336950369,1482
3336950370,1315
3336950371,702
3336950376,1165
3336950377,1186
3336950378,1195
3336950379,1186
3336950381,912
3336950382,1243
3336950383,775
3336950384,747
3336950386,1246
3336950388,213
3336950389,1023
3336950390,1330
